baseline_seconds,candidate_seconds
25.780830775731328,32.84595910051951
25.875203606913846,33.38801578730139
25.82929916647974,33.49306347120209
25.446025260558915,32.94865671488474
25.524331736944163,33.48557039419413
25.62341966534452,33.61904390611357
25.295698110173316,33.20590248229311
25.679337563348895,33.31955206849872
24.899133634541982,32.78497169535031
25.909698214686152,33.39097865148889
25.397671296418622,33.416855362844096
25.271083536634876,32.70496257658327
26.23995673919374,33.75113791092582
25.544425779938752,33.678556942933604
25.88295939447727,33.703171138882205
26.09359645007629,33.48100151694581
25.0460739687742,32.90628495981768
25.596198210709574,33.47818047190184
25.518016069750953,33.05739247012005
25.42497622341865,32.77707075359197
25.616974770057638,33.32723400126175
25.762812661012997,33.50917315528949
25.977492054331137,33.3734236409071
25.53974916009836,32.97135839214146
25.60672750160685,33.59822993437354
25.317206562373208,33.16666136535997
25.568729470303197,33.430617561308225
25.440865121018533,33.26727528328169
25.84343285121734,33.29677552113189
25.603537707265932,33.326058636508556
25.924243516173817,33.856913418926055
25.5658529947087,33.377856587407244
25.35231446091602,32.67467836292747
25.718331421406784,33.37843722074078
25.733893092041587,33.273319730532464
25.805010503940007,33.50714203389216
25.675061093470006,32.95821887297014
25.611896756079478,33.17252848744471
25.851040766138336,33.348979770492036
25.301835995214198,32.87054891367222
25.861261091633825,33.161170071421715
25.54653737056408,33.41023609228319
26.1022748860661,33.74616124750966
25.72767768380255,33.20257327554414
25.823355088274845,33.22457896864928
25.446674762421512,33.09423210691111
25.52008583782409,33.49279553933701
25.432080949098943,33.587303411164015
26.014908761835017,33.07197558823418
25.86888906645356,33.074231945463495
25.499301716489168,32.85667044744151
26.36788750923708,33.32827650244177
25.74656831970946,33.28135418220652
25.676127490932043,33.61100651212749
25.765829353706636,33.26739197798473
25.87262190836512,33.35051557234472
26.0646957805653,33.489556949513975
25.568060222273623,33.582393560574914
25.844121099468158,33.625454896033574
25.46909091438682,33.43364848119624
25.999270792547854,32.62674979980283
26.113232701093764,33.68293119002241
25.76624162135875,33.30477506638012
25.12047367700566,32.57731930829378
25.360875365289882,33.60533745191743
25.853923674829602,33.24743472822725
25.781129712110037,34.01947450863172
25.737570952925736,33.3081657519585
25.878604732102758,33.20624665423932
25.51646235697565,33.21090163332114
25.54493941266072,33.44903421542351
25.891818426861718,33.6389691233467
25.504032445873598,33.322171159090644
26.097431911006897,33.4164387089202
25.87372463523503,33.410814288086094
25.850802526086873,33.48265704494916
25.435145299728084,33.66897714443119
25.721380874278463,33.11616889828717
25.448790550766024,33.27589884178358
25.628544201997084,33.38135651446359
25.55313041889267,33.162797173334745
25.201912072859987,33.03713713254368
25.591577288687954,33.59106727360928
26.100919223673365,33.215624384192125
25.49171132571405,33.3750059981369
25.719468612119428,32.81301907705212
25.49304197975629,33.087673935126595
25.383751044987722,32.50768914951296
25.628740977994102,33.858717164827766
25.911171619814432,33.366627031540276
25.707550105445243,33.26845564007165
25.47548952225415,33.52999507014409
25.880069529272014,33.599851947377715
25.93815175761858,33.69997439052533
25.706409238540978,33.46952753325628
25.7660097771348,33.02410161272221
25.893073316047406,34.22724972961663
25.983715692020798,33.52286214950059
25.833566172224163,33.316756276391786
25.81305310992528,33.16081379032537
25.509312705739788,33.06660205286936
25.815898802600664,33.22784597702392
26.221780303956283,33.02915080797166
25.47170358339635,32.87822899202261
25.665197222191395,33.557217519876595
25.835990547084283,33.365727965315095
25.288756235114185,33.52421194845196
25.634878660306832,33.12738447559659
25.576671860755205,33.5334630421369
25.52801787248886,33.41728295032926
25.977207969127544,33.21732583245942
25.634506542966676,33.455345619078884
25.49509538640384,33.21131920687819
26.037549612195495,33.88420554736562
25.216967681793573,32.81646768311921
25.463983561325975,33.27050004152774
25.838563861690883,33.351835111196834
25.411242317225568,32.99137094198825
25.13863990027248,33.47847539890694
25.190135853805838,33.135643857061424
25.406015296467793,33.51961165917196
25.719290584410672,33.06163407675752
25.29631549120802,32.99419555846428
25.049145110369114,32.938232331507805
25.171989003921265,33.204618701621705
25.60659743102444,33.25878892174757
25.70082667361466,33.34892630626835
26.217315909997794,32.84574714744318
25.672777349508035,33.91130863785172
25.333447369540078,33.45267550607551
25.95434084467628,33.489545842439675
26.02649447999223,33.03395187118847
25.945289516987227,33.63580444647391
26.02510374718231,33.04872322533383
25.89983460503471,33.31254830796672
25.82976413887557,33.607464448104736
25.634705172139444,33.25331842100472
25.624576242558106,33.3588038650358
26.26579945649088,33.931387052633504
25.370147594254234,33.474026739386076
25.70008767285796,32.82349190335734
25.423156202314054,32.79027689526597
25.213587683108564,33.1231460275528
25.11381047309145,33.10980828166814
25.232374476775806,33.296013400806
25.14694661164515,32.846622643599495
25.896562364612727,33.69836993696876
25.3463761564021,33.07341740940085
25.22941366387428,32.90996225549006
25.745179989789985,33.164945721648046
25.87867677750182,33.64379778852429
25.616519204894242,33.138483508848495
25.704736214111826,33.78604213182134
25.7821828374542,33.41354704497364
25.722081025597525,32.412029028181074
25.692095077725504,32.45782900538003
25.656159466941514,33.52407778978684
25.516916668586408,33.716926027761076
25.61378905698806,32.95409001878883
26.200057018075423,33.645674913466365
25.573136756632138,33.16585260038955
25.92928453836122,32.57918271461648
25.122662690530134,33.18388214954533
25.30824550485434,32.934098918025704
25.75576023863115,33.465422052455935
25.728053861470507,33.290544941442796
25.72987653431759,33.29219362489098
25.818282947006747,33.57289979170019
25.254585710366307,32.61702841450392
25.526563929302277,33.127229706890674
25.36557051436086,33.1427242807671
